Folder evaluated: ../AEIC/old_first/inf
Reference folder: ../AEIC/old_first/src
Date: 2026-09-08 17:38:13
Device: cuda

filename                                          PSNR         LPIPS         DISTS          VMAF           FID
lava_flow.png                                17.829839      0.255758      0.249216     12.745360      186.8444
lava_still.png                               15.600544      0.629233      0.399712      9.351385      186.8444
lectern_base.png                             12.029175      0.521493      0.385477     26.837261      186.8444
lectern_front.png                             9.901563      0.541641      0.369744      0.000000      186.8444
lectern_sides.png                            16.543987      0.556217      0.415216      2.407936      186.8444
lectern_top.png                              16.649853      0.530249      0.398537     13.597425      186.8444
lever.png                                    15.884846      0.294892      0.262545      0.000000      186.8444
light_blue_candle.png                        20.647379      0.230378      0.247844      0.000000      186.8444
light_blue_candle_lit.png                    23.516755      0.183993      0.230253      0.000000      186.8444
light_blue_concrete.png                      18.722148      0.340943      0.359233     10.299286      186.8444
light_blue_concrete_powder.png               11.349112      0.599663      0.422980     16.583933      186.8444
light_blue_glazed_terracotta.png             14.230780      0.373533      0.332892     17.932636      186.8444
light_blue_stained_glass.png                 16.280761      0.234203      0.341072     13.208680      186.8444
light_blue_stained_glass_pane_top.png        17.849766      0.406698      0.276113      0.000000      186.8444
light_blue_terracotta.png                    16.895974      0.554715      0.421323     65.545395      186.8444
light_blue_wool.png                           9.409394      0.461943      0.413975     27.292965      186.8444
light_gray_candle.png                        19.989572      0.294079      0.293621      0.000000      186.8444
light_gray_candle_lit.png                    20.595115      0.203212      0.231269      0.000000      186.8444
light_gray_concrete.png                      13.477762      0.554984      0.465067     13.884619      186.8444
light_gray_concrete_powder.png                9.742425      0.643069      0.472175      5.131050      186.8444
light_gray_glazed_terracotta.png             16.870703      0.316240      0.336761      5.285595      186.8444
light_gray_stained_glass.png                 13.117807      0.630919      0.386491      9.557340      186.8444
light_gray_stained_glass_pane_top.png        18.426592      0.295641      0.291120      0.000000      186.8444
light_gray_terracotta.png                    18.437875      0.646143      0.416233     18.317255      186.8444
